folder	url	phish_prediction	target_prediction	has_logo	brand_inside_targetlist	found_knowledge	knowledge_discovery_branch	runtime_breakdown(PhishIntention|Knowledge_discovery|Web_interaction)
sber.www.sber.pay.pay.avito.sber.sberbank.www.gold-6667.site	https://sber.www.sber.pay.pay.avito.sber.sberbank.www.gold-6667.site/	0	None	False	False	False	None	0|0|0|0
yicollection.com	https://yicollection.com/en-sg	0	None	True	False	False	failure_doesnt_pass_validation	0|42.66061019897461|0|0
avito.www.avito.avito.avito.avito.sberbank.yandex.yandex.yk-mid-prod2-res.campaign.ltroth.com	https://avito.www.avito.avito.avito.avito.sberbank.yandex.yandex.yk-mid-prod2-res.campaign.ltroth.com/cgi-sys/defaultwebpage.cgi	0	None	True	False	False	failure_doesnt_pass_validation	0|23.99450445175171|0|0
www.branchandvineupland.com	https://www.branchandvineupland.com/?shpxid=3f24a05d-d213-4129-921a-6ea538c90300	0	None	True	False	False	failure_doesnt_pass_validation	0|44.53077435493469|0|0
www.rentalmobilkupang222.monitafood.co.id	https://www.rentalmobilkupang222.monitafood.co.id/	0	None	True	False	False	failure_doesnt_pass_validation	0|35.388306617736816|0|0
clients.deepklicks.com	https://clients.deepklicks.com/client/login/	0	None	False	False	False	None	0|0|0|0
pay.www.avito.avito.avito.avito.yandex.yandex.sberbank.tourismaustralia-mkt-prod1-res.campaign.askcpas.com	https://pay.www.avito.avito.avito.avito.yandex.yandex.sberbank.tourismaustralia-mkt-prod1-res.campaign.askcpas.com/cgi-sys/defaultwebpage.cgi	0	None	True	False	False	failure_doesnt_pass_validation	0|24.77761960029602|0|0
40233.smarthandwerk-cloud.de	https://40233.smarthandwerk-cloud.de/	0	None	True	False	False	success_logo2brand	12.052332162857056|31.919174909591675|0|0
alternatifujang303.xyz	https://alternatifujang303.xyz/	0	None	True	False	False	failure_no_result_from_gsearch	0|0.6316473484039307|0|0
www.live.urbet.pro	https://www.live.urbet.pro/	0	None	False	False	False	None	0|0|0|0
www.lmstreetperformance.co.uk	https://www.lmstreetperformance.co.uk/	0	None	False	False	False	None	0|0|0|0
p1040-zdreicom-webpage-proxy.z3.rocks	https://p1040-zdreicom-webpage-proxy.z3.rocks/ch	0	None	True	False	False	failure_doesnt_pass_validation	0|25.086363077163696|0|0
pay.unileverbrazil-mkt-prod1-res.caunileverbrazil-mkt-provito.pay.sber.unilevabaconck.sberbank.pay.tourismaustralia-mkt-prod1-res.campaign.askcpas.com	https://pay.unileverbrazil-mkt-prod1-res.caunileverbrazil-mkt-provito.pay.sber.unilevabaconck.sberbank.pay.tourismaustralia-mkt-prod1-res.campaign.askcpas.com/cgi-sys/defaultwebpage.cgi	0	None	True	False	False	failure_doesnt_pass_validation	0|25.471776723861694|0|0
2.bhutanbeauty.online	https://2.bhutanbeauty.online/	0	None	False	False	False	None	0|0|0|0
www.whatsapp.datadigitalindonesia.com	https://www.whatsapp.datadigitalindonesia.com/app/home/	0	None	True	False	False	failure_doesnt_pass_validation	0|6.034057140350342|0|0
www.vba.org.au	https://www.vba.org.au/	0	None	True	False	False	success_logo2brand	11.055518627166748|37.81981444358826|0|0
billing.samotech.net	http://billing.samotech.net/?ng=login/	0	None	True	False	False	failure_doesnt_pass_validation	0|38.00426506996155|0|0
www.lainescleaningservices.com	https://www.lainescleaningservices.com/	0	None	True	False	False	success_logo2brand	11.552327632904053|25.442999362945557|0|0
www.troxlersport-onlineshop.ch	https://www.troxlersport-onlineshop.ch/	0	None	False	False	False	None	0|0|0|0
zsff.fltao.vip	https://zsff.fltao.vip/web/index.php?c=user&a=login&	0	None	True	False	False	failure_doesnt_pass_validation	0|28.82184147834778|0|0
connectservices.com	https://connectservices.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|30.879300355911255|0|0
radiusai.cloudflareaccess.com	https://radiusai.cloudflareaccess.com/cdn-cgi/access/login/store830.api.quebec.radius.ai?kid=238379d210cdd75bd1c54ca68f8206b6f2247e6048f10bb770894f011a1a897a&redirect_url=%2F&meta=eyJraWQiOiJjNjgzZjExYmQ1MDVhYTQyMzMxYjE3ZGM0M2Y1YWY1YmM2ZTY4OTA2YmIzM2JlMGQ4YzFhZmQ3YmM2OGM4YzBiIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY5NDk2Mzk3OSwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6IjIzODM3OWQyMTBjZGQ3NWJkMWM1NGNhNjhmODIwNmI2ZjIyNDdlNjA0OGYxMGJiNzcwODk0ZjAxMWExYTg5N2EiLCJob3N0bmFtZSI6InN0b3JlODMwLmFwaS5xdWViZWMucmFkaXVzLmFpIiwiYXBwX3Nlc3Npb25faGFzaCI6IjI0MmJmMmI5NTE3ZWZjM2E5NDlkYzIzOTQwZmQzYTE4MmZmZGM0M2ZmMDQ2YmQ0MzkxNmEyMWM3YTUxMDRlMmQiLCJuYmYiOjE2OTQ5NjM5NzksImlzX3dhcnAiOmZhbHNlLCJpc19nYXRld2F5IjpmYWxzZSwidHlwZSI6Im1ldGEiLCJyZWRpcmVjdF91cmwiOiJcLyIsIm10bHNfYXV0aCI6eyJjZXJ0X2lzc3Vlcl9za2kiOiIiLCJjZXJ0X3ByZXNlbnRlZCI6ZmFsc2UsImNlcnRfc2VyaWFsIjoiIiwiY2VydF9pc3N1ZXJfZG4iOiIiLCJhdXRoX3N0YXR1cyI6Ik5PTkUifSwiYXV0aF9zdGF0dXMiOiJOT05FIn0.0r541RJFLV3jzIHvaF-xHlcjp4SW-kLkSy-gpFyQ06cW03wEh9kjvkEC_7REqNLcX4OivUtEO9xgT87Lq0MNjXo82Hz1U_AWtTa8nwWC3akEA0fk8egUO7FRpp_IE9IKq8i8fDCd_YY4Tw6XZx9y1LpdvL1kEU3bOY7DH3Koa0vIlUI9QwoGPVoUDmwu9QRCIDhOa04VjT2AdZxS_ePkHrDIrUQSRRLw_YPfAIQLZ9Bf_6ABMJ8ao_YfaNaOXHY8AxiW0Bjw7qk9nVZaAhfSYNJaDY1RRLUbp_prRVKtQHgW1eS079ZOlW3foa7pNss5eDk1fyRnP9wKxRN-Icf_ZA	0	None	True	False	False	failure_doesnt_pass_validation	0|11.306771516799927|0|0
shopify.com	https://shopify.com/60197699721/auth/lookup?destination_uuid=36943542-c63b-4eda-a4a7-35b6c9fda0dd&redirect_uri=https%3A%2F%2Faccount.cosy-bouillotte.com%2Fcallback&rid=b5a2e75e-9b57-4a1d-9b7a-80310815ab67&ui_locales=en	0	None	False	False	False	None	0|0|0|0
www.washingtonfuneralservice.com	https://www.washingtonfuneralservice.com/	0	None	True	False	False	success_logo2brand	11.545228004455566|33.41633725166321|0|0
shopify.com	https://shopify.com/60197699721/auth/lookup?destination_uuid=36943542-c63b-4eda-a4a7-35b6c9fda0dd&redirect_uri=https%3A%2F%2Faccount.cosy-bouillotte.com%2Fcallback&rid=b5a2e75e-9b57-4a1d-9b7a-80310815ab67&ui_locales=en	0	None	False	False	False	None	0|0|0|0
www.cpw2023.dev2.sl11.co.uk	https://www.cpw2023.dev2.sl11.co.uk/	0	None	False	False	False	None	0|0|0|0
cpanel.hoki885rtp.online	https://cpanel.hoki885rtp.online/	0	None	True	False	False	None	0|0|0|0
zuk.bunessispfb1.click	https://zuk.bunessispfb1.click/	1	Facebook	True	True	False	None	11.5383460521698|0|0|0
www.curious-er.info	https://www.curious-er.info/	0	None	False	False	False	None	0|0|0|0
bankless.cz	https://bankless.cz/	0	None	False	False	False	None	0|0|0|0
www.livinrecovery.org	https://www.livinrecovery.org/	0	None	False	False	False	None	0|0|0|0
www.euro-formation.com	https://www.euro-formation.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|42.49725317955017|0|0
device-3121c87b-9cc3-49eb-9f36-061b4b5fb2c5.remotewd.com	https://device-3121c87b-9cc3-49eb-9f36-061b4b5fb2c5.remotewd.com/authorization/?/	0	None	True	False	False	failure_doesnt_pass_validation	0|33.87435531616211|0|0
at.liost.online	https://at.liost.online/	0	None	False	False	False	None	0|0|0|0
alroumi.info	https://alroumi.info/	0	None	True	False	False	failure_doesnt_pass_validation	0|21.71793484687805|0|0
www.nfbsc.org	https://www.nfbsc.org/sdncssc	0	None	False	False	False	None	0|0|0|0
cpanel.superforming.com	https://cpanel.superforming.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|35.90980505943298|0|0
www.4lfg.top	https://www.4lfg.top/	0	None	True	False	False	None	0|0|0|0
www.cordovaconstructionservicesinc.com	https://www.cordovaconstructionservicesinc.com/	0	None	False	False	False	None	0|0|0|0
www.billydclassic.com	https://www.billydclassic.com/	0	None	False	False	False	None	0|0|0|0
www.sber.www.yandex.pay.pay.yandex.sberbank.homecareaid1.online	https://www.sber.www.yandex.pay.pay.yandex.sberbank.homecareaid1.online/	0	None	False	False	False	None	0|0|0|0
besafetyconciouswellness.health.blog	https://besafetyconciouswellness.health.blog/	0	None	True	False	False	failure_doesnt_pass_validation	0|42.017924785614014|0|0
www.campbelltowneyeservice.com.au	https://www.campbelltowneyeservice.com.au/	0	None	False	False	False	None	0|0|0|0
www.envyform.com	https://www.envyform.com/	0	None	False	False	False	None	0|0|0|0
www.sber.sberbank.www.pay.pay.pay.pay.avito.pay.gold-6667.site	https://www.sber.sberbank.www.pay.pay.pay.pay.avito.pay.gold-6667.site/	0	None	False	False	False	None	0|0|0|0
www.deskproto.com	https://www.deskproto.com/	0	None	True	False	False	success_logo2brand	11.543758153915405|33.61583352088928|0|0
arenda.rus.coop	https://arenda.rus.coop/	0	None	True	False	False	failure_doesnt_pass_validation	0|39.32510185241699|0|0
testcenter.staging.echtdorsten.nettrek.dev	https://testcenter.staging.echtdorsten.nettrek.dev/	0	None	False	False	False	None	0|0|0|0
e63f34b.online-server.cloud	https://e63f34b.online-server.cloud/login_up.php	0	None	False	False	False	None	0|0|0|0
ct.chatgt.vip	https://ct.chatgt.vip/userLoginPwd	0	None	True	False	False	failure_doesnt_pass_validation	0|36.99846863746643|0|0
juzu-iroiro.work	https://juzu-iroiro.work/	0	None	True	False	False	failure_cannot_crop_logo	0|25.34457302093506|0|0
www.danielas-sweet-16.photographybybjorn.com	https://www.danielas-sweet-16.photographybybjorn.com/	0	None	False	False	False	None	0|0|0|0
securityguy.xyz	https://securityguy.xyz/	0	None	True	False	False	failure_doesnt_pass_validation	0|38.36146783828735|0|0
www.katie-bugscandlesandmore.com	https://www.katie-bugscandlesandmore.com/	0	None	False	False	False	None	0|0|0|0
20230719-cfra-swissdec.odoodemo.braintec.cloud	https://20230719-cfra-swissdec.odoodemo.braintec.cloud/web/login	0	None	True	False	False	failure_doesnt_pass_validation	0|28.263750791549683|0|0
m.tjcp08.vip6524	https://m.tjcp08.vip:6524/	0	None	True	True	False	None	11.544343948364258|0|0|0
services.nancyleedsgribble.com	https://services.nancyleedsgribble.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|25.63751482963562|0|0
perseo.grupoformarte.net	https://perseo.grupoformarte.net/cgi-sys/defaultwebpage.cgi	0	None	True	False	False	failure_doesnt_pass_validation	0|25.153762817382812|0|0
www.yourslogan.online	https://www.yourslogan.online/	0	None	True	False	False	None	0|0|0|0
www.reaganpromulgate.club	https://www.reaganpromulgate.club/	0	None	True	False	False	failure_no_result_from_gsearch	0|0.7400288581848145|0|0
www.pita-de-la-citadelle-liege.be	https://www.pita-de-la-citadelle-liege.be/	0	None	True	False	False	success_logo2brand	11.543389320373535|33.86254358291626|0|0
git.git.git.git.git.balashikha.pma.dp-donate.ru	https://git.git.git.git.git.balashikha.pma.dp-donate.ru/	0	None	False	False	False	None	0|0|0|0
trendzaar.online	https://trendzaar.online/	0	None	True	False	False	failure_doesnt_pass_validation	0|48.616262912750244|0|0
kind-pasteur.190-92-151-194.plesk.page	https://kind-pasteur.190-92-151-194.plesk.page/login_up.php	0	None	False	False	False	None	0|0|0|0
www.blog.gento.dianji.duckdns.org	https://www.blog.gento.dianji.duckdns.org/	0	None	True	False	False	failure_doesnt_pass_validation	0|34.31049299240112|0|0
www.sciforma.com	https://www.sciforma.com/	0	None	True	False	False	failure_cannot_crop_logo	0|22.81220531463623|0|0
blog.blog.shop.m.vmig.expert	https://blog.blog.shop.m.vmig.expert/	0	None	False	False	False	None	0|0|0|0
affordable.limowizonline.com	https://affordable.limowizonline.com/default.aspx?token=hXTBpCOipMW4RLxw9qkG7XoWx663wYUzH2yz6TI8BIW4+zoUF6k8ZVM05aHVG81T32vpQ+nhdwjcKc/eNyL+zf5U4TIUt0Ou8rUsiJlydSDtF09i7jyFfS3CVe0+4f+e	0	None	False	False	False	None	0|0|0|0
metrobank-prod.siemplify-soar.com	https://metrobank-prod.siemplify-soar.com/	0	None	False	False	False	None	0|0|0|0
avito.www.sber.www.pay.pay.avito.sberbank.pay.pay.gold-6665.site	https://avito.www.sber.www.pay.pay.avito.sberbank.pay.pay.gold-6665.site/	0	None	True	False	False	None	0|0|0|0
sber.www.sber.www.pay.pay.avito.avito.avito.work-hybrid1.com	https://sber.www.sber.www.pay.pay.avito.avito.avito.work-hybrid1.com/	0	None	False	False	False	None	0|0|0|0
www.lokanta-bistro-restaurant-bad-sooden-allendorf.de	https://www.lokanta-bistro-restaurant-bad-sooden-allendorf.de/	0	None	True	False	False	failure_doesnt_pass_validation	0|30.377955675125122|0|0
www.pay.yandex.www.yandex.avito.pay.pay.pay.avito.gold-6667.site	https://www.pay.yandex.www.yandex.avito.pay.pay.pay.avito.gold-6667.site/	0	None	False	False	False	None	0|0|0|0
www.sber.sber.www.sber.pay.pay.homecareaid1.online	https://www.sber.sber.www.sber.pay.pay.homecareaid1.online/	0	None	False	False	False	None	0|0|0|0
www.yandex.sber.sber.www.pay.pay.avito.pay.legal-aid-311.space	https://www.yandex.sber.sber.www.pay.pay.avito.pay.legal-aid-311.space/	0	None	True	False	False	None	0|0|0|0
www.blog.cloud.turboelectronic.ru	https://www.blog.cloud.turboelectronic.ru/	0	None	False	False	False	None	0|0|0|0
abp.vdi.mybluehost.me	https://abp.vdi.mybluehost.me/	0	None	False	False	False	None	0|0|0|0
4262kp.vip	https://4262kp.vip/	0	None	True	False	False	failure_doesnt_pass_validation	0|32.58560395240784|0|0
4264kp.vip	https://4264kp.vip/	0	None	True	False	False	success_logo2brand	61.79901313781738|38.68408465385437|0|0
www.bt.dk	https://www.bt.dk/	0	None	True	False	False	None	0|0|0|0
www.brevo.com	https://www.brevo.com/	0	None	True	False	False	success_logo2brand	11.066216468811035|12.132559061050415|0|0
hotels.seetheplanet.info	https://hotels.seetheplanet.info/	0	None	False	False	False	None	0|0|0|0
facebook.howtouse.biz	https://facebook.howtouse.biz/	0	None	True	False	False	failure_doesnt_pass_validation	0|31.87311053276062|0|0
roomrent.ammonline.in	https://roomrent.ammonline.in/	0	None	True	False	False	success_logo2brand	11.539457559585571|19.14609456062317|0|0
zapwoot.sistema20.top	https://zapwoot.sistema20.top/installation/onboarding	0	None	True	False	False	failure_doesnt_pass_validation	0|36.78214740753174|0|0
www.luckyprincess.xyz	https://www.luckyprincess.xyz/	0	None	True	False	False	None	0|0|0|0
www.andrew-christmas-1.wolvertonphotography.com	https://www.andrew-christmas-1.wolvertonphotography.com/	0	None	False	False	False	None	0|0|0|0
billaresrey.com	https://billaresrey.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|33.79854965209961|0|0
hls-c1.streamvid.club	https://hls-c1.streamvid.club/	0	None	True	False	False	None	0|0|0|0
3307.otomaticdelta.tech	https://3307.otomaticdelta.tech/	0	None	True	False	False	success_logo2brand	11.538646697998047|40.90432071685791|0|0
howtolivethroughretirement.banyantrove.com	https://howtolivethroughretirement.banyantrove.com/	0	None	True	True	False	None	11.54413652420044|0|0|0
advisor.aegiswealthmanagement.com	https://advisor.aegiswealthmanagement.com/	0	None	False	False	False	None	0|0|0|0
www.alcanar.info	http://www.alcanar.info/advocats/	0	None	True	False	False	None	0|0|0|0
www.alcanar.info	http://www.alcanar.info/advocats/	0	None	True	False	False	None	0|0|0|0
girishonline.sport.blog	https://girishonline.sport.blog/	0	None	True	False	False	failure_doesnt_pass_validation	0|64.61517310142517|0|0
traveldo.info	https://traveldo.info/	0	None	True	False	False	None	0|0|0|0
